BillID,FirstName,LastName,Total,
CNM-06768AC7162E5C99,Brantley,Shepard,285.84,
R-413026B66F028CF0,Isaiah,York,162.84,
BHS-7E53CAABE355C2DF,Jamison,Maldonado,580.14,
SDS-DF00C159CF07311B,Allyson,Powell,388.15,
IF-1CB0C03E892BA635,Brinley,Melendez,216.9,
TA-3B47A2AC63AFAB40,Kaden,Kane,183.3,
K-C17AEAA803D06818,Donovan,Martinez,293.32,
KCB-A16725AFA6FF8818,Gracie,Espinoza,175.5,
F7-A84864378D6E9A7D,Wyatt,Blair,434.04,
TUBACG-5AA6B96AA9A7C4FD,Andrew,Griffin,403.75,
M-4B21357BD630231E,Selah,Osborne,105.3,
CC-D4D844149DB992CF,Felix,Guerrero,414.9,
MR-748675229DB09B29,Eduardo,Pearson,224.06,
RKT-EB9E157C653644C2,Jay,Key,381.54,
LL-D20D188729650065,Kaiden,Valentine,89.95,
MTB-D1C78D406BCF97CA,Maximus,Hebert,339.84,
O-1AA4BA61C1FE0BAF,Brandon,Buchanan,400.4,
PS-76BBDB89D6EF966A,Gracie,Espinoza,285.6,
TDR-3F49D74C3424C962,Hayden,Mendez,376.8,
P-C0E8437211EC8DF0,Princeton,Cooke,382.65,
TBU-0589D6BE53F78F1D,Jayla,Gould,276.9,
CWCL-68091DCF8798BF73,Lilly,Sawyer,415.96,
HS-62AF1BF33BCA2A52,Emily,Valdez,384.89,
HS-7BAB5FC1124018BB,Aubree,Salazar,174.86,
CC-BADA39D2FF20FAC0,Arthur,Nelson,170.09,
R-E0DD495A2005BA48,Morgan,Beard,362.34,
DTO-35B16BA69A08D141,Hazel,Anthony,219.58,
TO-52068EF63FBB18ED,Andrea,Li,321.25,
WU-5BD6526F379EAB34,Esmeralda,Holt,260.1,
TCB&G-5FDA0FAE80651946,Asa,Davidson,338.35,
TOSB-FD9FABB263787157,Grady,Guzman,461.92,
S-E45444C624ED7792,Kason,Haley,206.7,
OEG-6D7779BA0B76D7DA,Eliana,Wallace,145.8,
D&G-44E9D80A0E7B2BC3,Eduardo,Pratt,215.93,
S-A7658BAC912413EE,Lane,Gomez,408.0,
TBASTC-6EAF5975729465C9,Forrest,Horton,569.99,
TVH-18653955798C9F0D,Teagan,Flynn,390.79,
GG-BDBC3538418159FE,Hudson,Cooke,262.2,
C-ADBFD744E7B7E8DD,Zayne,Ford,186.26,
BHS-B75AC1BFC91D467A,Colton,Cameron,630.83,
TUBACG-0682A7E4E1DB4881,Gabriel,Burgess,151.76,
O-40EEDD20B263B9D1,Elliana,Meyer,454.97,
V-B27FBA91F9923F1A,Grayson,Orozco,274.8,
F7-B4B91B6933FA51E8,Phoenix,Andrews,308.69,
KCB-350A574DE0876897,Alexandria,Clayton,346.2,
PS-227BACF6D32E2E76,Leah,Mccoy,292.45,
TBASTC-F35317734C248C9B,Quinn,Manning,386.1,
MTB-E90EBF5383C7D680,Major,Duffy,186.3,
BTB-8DD513BF9727E3DA,Melody,Cobb,381.48,
D-DD78BD9ED2546625,Eloise,Beard,351.54,
TB-3CD739FDDD1D0F54,Heidi,Robles,227.94,
CWCL-364D83E7F8667731,Brynn,Bentley,331.1,
SDS-7FAC5B06A295AEAE,Avery,Tate,282.89,
DTO-877E70A7785273C1,Jared,Fisher,290.94,
HS-9D6440039F9386B8,Andrea,Li,373.69,
TH-E895366E6124D307,Jordyn,French,333.19,
MB-DAD43D01DB6F202A,Anna,Maxwell,465.3,
TKDC-8401501E8444A379,Beckham,Wright,335.34,
MR-B6F0915814AD9AA6,Orion,Dillon,524.05,
TPL-621D8694071935F7,Braelyn,Vaughn,42.88,
3T-433189B4F766BF2C,Emiliano,Castro,163.2,
C-6AC81147CD90809F,Kade,Olson,458.08,
TCB&G-031D2E91F854AF10,Jenna,Villa,397.7,
CWAS-010EE44B930877A9,Xavier,Campos,459.0,
HS-FFDD45D1EAC8FF88,Jameson,Dunlap,242.39,
P-57163095815EB374,Juliet,Mccullough,310.48,
EO-93439B6AF6A8DCB7,Emily,Valdez,237.3,
TCB&G-0E032B775DA58119,Marco,Lindsey,454.41,
C-04E8631D6C8DBF0C,Justin,Duncan,240.3,
VB-5D7F1673D08BAC73,Samuel,Maynard,148.8,
TPL-249D5926CA5928A2,Melody,Cobb,314.65,
TCB&L-6B081143CA6B1593,Titus,Walters,385.66,
TUBACG-44DBB805A5000D2E,Mohamed,Wiley,257.38,
BC-7EFBBD7D1216CF53,Dylan,Lowe,210.6,
MWL-366825D3AA650C51,Tyson,Mcconnell,146.02,
TB-9C119747D00184F7,Addilyn,Downs,393.0,
T-4B02DE729EE8EA52,Zayden,Manning,386.06,
BS-766DCCA5616665AA,Leo,Marsh,509.7,
MPH-BEE03E938D1B65A6,Braelyn,Vaughn,216.54,
GGJ&MB-18832CA6E664F632,Remy,Walsh,236.94,
R1-4A3E39AFA1F7A49F,Zayne,Barrett,643.91,
MS-34C623333981869B,Allen,Frazier,334.2,
VB-8F7EBCBE62ECA1CF,Aidan,Estes,308.89,
TBN-36537465BF57F7D1,Emmanuel,Shea,612.79,
TCB&L-A1B469C2F93B9CDC,Jordyn,Archer,424.5,
M-B078D59A544CF1CE,Lilly,Mann,224.4,
AS-9B4CF60F3BD5DF4E,Ariel,Moore,114.3,
AS-9510EB68CD2C522B,Jayceon,Peters,316.09,
TWP-9D51EC1CD0F31078,Maverick,Dudley,240.6,
BC-8BA12150E4C2237C,Demi,Grimes,48.3,
HS-34F5EAC58F247853,Amy,Perez,420.25,
MR-67CB1A0BFE58C988,Valeria,Romero,353.66,
G&D-EF447B0E76A4D675,Jennifer,Nash,296.32,
BC-B0B3EAACD125C1B6,Selena,Morris,364.14,
TBU-6459BBA6138181CB,Rocco,Wyatt,429.26,
TBRATBH-BB1EDE560504484E,Makenzie,Harrington,492.86,
DK-83DC4B9911E1B112,Sydney,Park,198.51,
H&FPH-221DF9442F467D0E,Frederick,Houston,274.18,
C1-75C1759475294EB5,Gabriel,Burgess,554.05,
CWCL-EBF922894D24DD54,Rhett,Huerta,447.19,
TBRATBH-0E258D750FBD016C,Oakley,Ortega,305.97,
V-DBE8542334068A08,Marco,Lindsey,446.08,
VB-215E185323FB450F,Trenton,Simpson,218.36,
T-72696E5556AB648C,Paris,Dennis,396.58,
D-C293B4757BE64FBC,Sterling,Frey,61.8,
3T-931510119020A1FA,Viviana,Herrera,396.59,
C-71112656F2F0072F,Hazel,Powers,124.15,
MTB-A982717FD6870FC5,August,Murillo,170.08,
BB-A1B6A324855CECB0,Jordan,Huff,444.51,
TW-9916BD3673FD89A6,Brody,Lowery,161.33,
D-38AF2CF80CFA256A,Angela,Bryan,335.04,
TB-2311465D319E3B63,Dalton,Shannon,222.2,
TWP-8F2E22F6AF36C87A,Melody,Cobb,204.3,
TW-A445EA513208E592,Ruby,Cardenas,517.97,
BA-F432BB699BAD4F51,Jeremy,Chambers,447.9,
C-437BED759A40833E,Vanessa,Franklin,276.3,
BA-F3EDFAD8D7A510D4,Layla,Neal,321.89,
D-7C5024085669CDA7,Emma,Pineda,168.89,
TO-CF163F817F177D16,Archer,Crawford,251.62,
MWL-C5D4233587C5616A,Lena,Conrad,259.2,
MDCB-B770D5237C2529DE,Eden,Horton,296.37,
ERB-14A21B8CEDA992A7,Brynlee,Mejia,147.6,
BB-7802EFB3495A4116,Bentley,Wu,340.15,
TUBACG-F20A5633329ADED5,Theodore,Archer,185.96,
L-29BBA0939E6A0464,Eliana,Golden,264.85,
BTB-7826F039CB68C2C0,Veronica,Armstrong,272.36,
F7-1F64447EFA4FDA2B,Eli,Hendricks,89.7,
GGJ&MB-246BCA8BB77A30E7,Malia,Poole,233.1,
H&FPH-5FD6747D4A9C777A,Arlo,Stanley,359.66,
D+C-617AFBC1888413FC,Wesley,Krause,349.74,
P-48D960B4B83D8471,Declan,Beard,212.94,
TBASTC-1252D26BF850AAB0,Gage,Wall,238.16,
P-D43BCC37F3AB3ECF,Ismael,Jackson,342.25,
R&R-52A24DC2788AEDA2,David,Delgado,341.05,
TOSB-1325E6FFFBCC11F3,Madeleine,Bender,150.6,
P-4A7278FAD070B170,Josue,Sandoval,325.46,
TBC-E7D49611371AFA3B,Ashley,Leonard,789.3,
TVTR-2C614E2478B51519,Melanie,Gutierrez,104.36,
TBC-F10BEE0031B7EE8C,Marcos,Colon,516.55,
TPL-A86147B0393B19C8,Chloe,Buck,300.55,
BT-681E7143A3A97F1C,Josephine,Knapp,206.7,
TPL-7E013D40E2D797FB,Peyton,Whitaker,229.17,
B-896D8B0622DE5071,Isabella,Lin,183.9,
MDCB-58AD062BF80B4705,Jett,Casey,347.96,
ASL-EC3C5D0A2C5305E7,Quinn,Greer,115.2,
TB-3E9DE610042DC510,Trenton,Friedman,405.51,
CWAS-0E5609C0B9A30371,Related Post,Houston,424.8,
ASL-FA44FA3C6E25A426,Kimberly,Mora,202.76,
V-457F0F045488AAA5,Chandler,Harding,179.7,
G-94ACCAB14A776BE0,Frederick,Valentine,309.86,
A-1234ADC44A5FF228,Chandler,Mclean,399.88,
TO-16FEE751E54BE614,Asher,Ray,416.99,
TUBACG-3CFAED47E09405F8,Greyson,Pacheco,392.38,
MB-744E606934ED3959,Oakley,Shaw,645.47,
TUBACG-CB7A6067082C4E68,Eliana,Wallace,299.61,
MR-1F35D6F52770A40C,Noel,Robertson,480.26,
MR-6C9893CB256569CC,Tatum,Green,702.81,
LL-BF9737BCD9C58FB5,Wade,Lucero,278.95,
HS-33E6EE8C500F72DB,Rahul,Boppana,305.1,
3T-6EBC8120D7E969C8,Ivy,Saunders,215.65,
R-149102CED8A1B7C8,Alana,Hinton,231.24,
P-4A6F71AC40F7E99B,Titus,Robles,346.48,
MWL-5655DA24793A052E,Lincoln,Baird,280.46,
TBASTC-483BFC73B33D6101,Parker,Bowman,177.3,
TB-292D8C95D527D024,Izabella,Turner,330.25,
BR-AFD89B1A5A346B8A,Ashley,Guerra,470.1,
TA-1BE4071D0064DD3B,Ariah,Garcia,347.64,
TBASTC-C57CA5C9CB3C33A7,Milo,Kemp,288.24,
CNM-956C73A94E2016AB,Delaney,Dudley,263.06,
TSD-342310BC0F036A42,Isabella,Cervantes,229.2,
TVH-73A5511014405CED,Hayden,Kirk,150.3,
BA-762155D2A21802AA,Brynlee,Baxter,133.14,
BHS-E4E2179D64EECAC3,Charlotte,Bonilla,474.25,
TST-9C60BC63CC90271B,Kelsey,Wilkerson,108.6,
TCB&G-71F1793C1F025314,Amira,Hardin,70.75,
HS-8F5B2FC79FF8E32B,Parker,Bowman,173.09,
BB-317ED5F6C4CE6266,Elliana,Meyer,317.96,
TDR-1F1AFC13B7A7A332,Emma,Pineda,270.44,
TUBACG-0E093B9767188EFF,Mira,Miranda,273.51,
R&R-B338D54319F18660,Melody,Cobb,503.95,
TBU-32E110ECD19397CA,Melody,Cobb,236.65,
E-DBB97194164563F3,Diego,Hart,153.26,
G&D-F68E12CCDA2078BD,Brody,Lowery,297.59,
EO-8716177721ABE26E,Fabian,Young,411.5,
V-33A8424486E8DC1D,Roberto,Bowman,193.8,
TO-58B8A1BD54002506,Forrest,Smith,223.45,
OEG-E359E9E34921ADBF,Enrique,Hayden,402.3,
M-8C46F6678ACE41C7,Javier,Chaney,194.7,
D-E5791A86A69FD240,Lauren,Mcgrath,271.17,
TDR-6BF97A1090DE0466,Titus,Walters,269.92,
3T-A47A13E32DA140EC,Kennedi,Wagner,329.38,
NVATJH-51C9CAF69051FFEE,Edith,Johnston,198.29,
B-A9C135010194DFD2,Eduardo,James,196.7,
CC-0AE2FD1D0C388709,Related Post,Kane,237.81,
EO-FC4192F0FC3D3AC5,Angela,Joyce,534.85,
B-231008B3F42832F6,Matthias,Mcdaniel,324.0,
H&FPH-5D62B56DFCFF8E28,Gideon,Warren,511.45,
EO-8955E7FCA23C0947,Maliyah,Escobar,203.37,
BA-8D28F5F87579035F,Raelyn,Sweeney,330.28,
B-072635FFBBD6B80D,Veronica,Armstrong,191.37,
CWCL-A431129478948D0B,Melody,Payne,103.79,
TPL-BE100ADC35E8BC56,Tessa,Cowan,357.6,
RKT-AE3348282D1B0282,Nayeli,Mcdaniel,429.12,
HC-66BFB50A6E74A056,Izabella,Donaldson,367.45,
3T-72B15F69278BD213,Brantley,Shepard,592.45,
TSD-0A18396B744C8B2E,Brian,Petty,239.7,
SB-188E392DE7A9C8FC,Brian,Petty,179.99,
A-E71BFEC4A54B19B0,Zachariah,Michael,167.7,
SL-1BA6530174736703,Sarai,Hoffman,237.6,
BS-6B35F4C75CF6E00C,Saylor,Morrow,211.19,
TBU-F490D9931674E891,Chelsea,Burch,144.3,
R-E5AFE89EC7D837B2,Malia,White,196.42,
BA-87A70FA8F69845E6,Mckinley,Rangel,462.29,
MWL-A134BAC3DBDAE858,Genevieve,Andrews,398.99,
TDR-9CA4B1959E18A013,Jeremy,Chambers,394.46,
TH-9959AC08AFD77CD6,Braelyn,Duke,343.5,
SGTB-A071A55E17374695,Haley,Mcbride,271.2,
SDS-C634E61F805B3911,Jayla,Gould,449.08,
TA-A7E9AA8980D2ED72,Jeremy,Velasquez,267.3,
O-5C85A165219CA83A,Tristan,Huber,401.01,
MTB-0C4F506DE9DE0E19,Alaina,Tate,297.85,
BC-D8B5A98538E9D566,Heidi,Robles,226.2,
D-62E1F93B22FF18E0,Jay,Key,328.45,
PP-E90F79B8D1F9CE5C,Asher,Ray,384.17,
TDR-E36E13D1AF46AAE7,Dexter,Jackson,125.03,
TW-42B24E84228E5B3F,Braelynn,Crawford,259.1,
BTB-5362E4773E33E7E3,Chelsea,Burch,454.13,
BS-135C20510216D5DC,Calvin,Best,108.0,
R&R-FC4BBAF0883938D6,Xavier,Schaefer,221.4,
ASL-8A8CC97B48AF2855,Bryson,Glenn,89.4,
TWP-40BF542F57F92EE9,Aspen,Blair,233.35,
GG-80A7F502D1486DB0,Noel,Wood,347.99,
T-CD97D7C083C7337C,Alison,Matthews,299.34,
TBN-7F0274A53150D3F7,Lawson,Conner,284.7,
AS-8FF758214BDD02B7,Thiago,Potts,312.0,
RKT-B4215AA86C5F9019,Juliette,Campos,290.7,
AB&R-92D97258DAEBC4A2,Ashley,Schaefer,496.09,
TBU-DB708CAE7B538B5C,Declan,Parrish,190.14,
SS-D632BDE542C2F4D5,Braylen,Bender,206.06,
WU-0EEAD1C07AD8AC92,Kayson,Fritz,254.4,
3T-ED52E50F328249DD,Jeremy,Velasquez,417.22,
MTB-EEB0F7ECBCB992B9,Abigail,Shaffer,96.9,
BTB-EBC9AC9CA1454B60,Elliot,Lindsey,509.09,
VB-4B67C29019F63BE9,Annabella,Mata,328.16,
R-274B35D66051D42E,Josue,Moreno,269.66,
O-1F0336567D1082D6,Scarlet,Rangel,426.8,
TVH-767B77F69113CD9A,Maggie,Cervantes,586.1,
BG-96AA2D5C092FC10D,Roman,Foley,255.26,
HS-14E01108DDC2B131,Amiyah,Thompson,116.33,
MTB-CEC426F4B3B8F731,Quinn,Greer,184.2,
A-706E549F9DB2DA7F,Brycen,Butler,218.28,
L-A84A1EF7EE6F7E1E,Augustus,Cherry,164.98,
R1-4D4F003BE76C1440,Alexandria,Clayton,546.84,
WU-0163CF9777625540,Titus,Robles,425.05,
BF-316740EC9F9CA6A0,Parker,Harper,529.71,
MTB-26876709579CD584,Tucker,Whitney,70.2,
TBN-A7006327769D63BE,Emiliano,Parks,248.1,
BT-4243A2FE0AED8D42,Remington,Lucas,364.78,
BC-22A55F300DE13A36,Bryson,Glenn,470.64,
P-BB1A3064F8C1CFD5,Adam,Pearson,404.01,
NVATJH-B10A9082AE346E8F,Justin,Duncan,238.16,
KTRL-8883D4C4A53AB896,Ryan,Beck,495.22,
S-E4FF30EE88020B4B,Trinity,George,313.8,
J-5A0B8698D5A585B9,Brinley,Fry,174.6,
B-86403ED14FAD92F2,Sarai,Hoffman,108.0,
G&D-AD7211C3F79411D1,Blake,Pace,283.75,
G-3F8D386F4D827235,Myla,Bailey,153.28,
TCB&L-86D9C5FE1D2A0E44,Madison,Moreno,499.2,
KTRL-28AA10138E445B7C,Derrick,Ferrell,230.95,
OEG-4D7B5BA6551D3284,Noel,Hudson,211.5,
BT-EA7B74868875E739,Amiyah,Schwartz,456.85,
TSD-5B70986B0AE75D6B,Eden,Bryan,111.3,
NVATJH-594E2148A5C26791,Amaya,Baker,460.48,
BB-5B940F32D17F3238,Parker,Bowman,201.6,
M-FDBFCA7A17AD379F,Lennon,Larson,461.95,
D-54481839F9405457,Adrianna,Wilkerson,36.6,
MR-F3960897F318FA56,Jace,Oneill,288.42,
HS-C15BC08C0BC3E1B3,Callie,Blankenship,351.56,
TB-F6A02088828C7C58,Riley,Fleming,345.84,
TWP-43177BB1E4AE8AFC,Taylor,Huang,166.09,
R&R-00EB1F2992EDD188,Saylor,Morrow,333.47,
CC-88DC2096E7B3450A,Vanessa,Franklin,451.5,
KTRL-AD26795D40DF564B,Colin,Fry,410.95,
R&R-15A9D08A273F980C,Owen,Jones,380.26,
TH-0EA3F015C2C16F08,Isabelle,Maxwell,791.69,
DTO-6D105FB27CCACE17,Grant,Black,485.94,
CC-0E1F2552EF9E1C15,Stephen,Rosario,151.15,
GGJ&MB-75C140AF0A4A9EDE,Annie,Hobbs,63.3,
TH-9B2BA831293D720F,Khloe,Hinton,542.7,
P-0FF8A94EF3E40C7F,Allyson,Hickman,320.08,
SL-F2F4411FBD10C872,Felicity,Warren,362.7,
D-48F8989D5FFD9F7C,Lila,Hinton,391.12,
MB-9DEAF594542CB65B,Alivia,Irwin,56.95,
TBRATBH-2F2C766BE4513D42,Carly,Duffy,427.7,
TCB&L-79E8D537A199BD1E,Kade,Olson,457.74,
MB-28653AA73BEA7014,Christian,Vang,362.69,
BA-CA3617AD062FA9FF,Blake,Valencia,500.4,
SS-DBFB0745260EC149,Selena,Morris,248.1,
SGTB-82E81105824C2DA8,Amiyah,Thompson,390.0,
D+C-8B4A011916E0B711,Austin,Flynn,359.94,
TA-F235356C0121AD13,Eloise,Beard,413.7,
BS-F4202DC19719D34C,Ali,Villa,144.3,
SS-8EF21E57A704EAB2,Kade,Olson,459.25,
AS-238A03293275C006,Karter,Wheeler,223.76,
G&D-ADEC5922D0ECD7F5,Riley,Hoffman,345.6,
K-6C30D5B25F4B7BAB,Margaret,Rangel,393.84,
TCB&G-D823D388F92C0C63,Nolan,Moon,296.06,
MB-D92A5087CFEBE78D,Connor,Reilly,63.29,
D+C-C495509C0F4196C9,Jordan,Huff,209.92,
CWCL-99738A535B401E4D,Izabella,Donaldson,166.47,
BC-E210CA3A57F2957D,Noel,Robertson,171.6,
RKT-78CB0269C3272DBF,Asher,Rivers,304.95,
PS-CA65C07417AFF7D6,Jessica,Ortiz,216.55,
TD-30680549C9BCCB7F,Wyatt,Blair,165.3,
MPH-83EC1B9E345DC967,Frederick,Macias,494.3,
CNM-60F749E65281ED63,Josephine,Dudley,130.2,
SS-B6470459DF8291EF,Eden,Horton,188.04,
TW-09163915E498B7D3,Holden,Bentley,217.16,
NVATJH-DF27ED946BA3DAB9,Stephen,Rosario,355.46,
P-C1CDB4855F55DF7C,Jessica,Kramer,413.6,
K-7A317C2B4B6DF094,Brooklynn,Serrano,541.18,
TVTR-02CF9BF4CE1701AC,Isla,Barton,121.18,
D&G-962BC5EF40F47B51,Natalia,Campos,317.69,
BA-2A369EBD0291EDC9,Elizabeth,Brandt,158.95,
B-1690BFDAD7201034,Adan,Flores,86.99,
RKT-3AFA873CA0B4C7FD,Georgia,Ayala,209.98,
L-C6E64588F0C1F95B,Iker,Gallegos,294.0,
3T-2910FFAD743F12AE,Elena,Wheeler,495.8,
A-13F74096EB672B46,Ricardo,Freeman,317.4,
RKT-94B443BBE4B5AABC,Hadley,Castro,96.54,
A-9CFC8C57AB6992AF,Laura,Schmidt,161.95,
G-C8233363904117ED,Helen,Gentry,135.29,
CWCL-355D29A68DEEEBBC,Eve,Valdez,176.59,
BG-B57C808153E81380,Joy,Haley,310.44,
H&FPH-1C201631DE8E5456,Sterling,Frey,378.85,
HC-EA4CF4AB6D064FA8,Leo,Marsh,323.28,
SS-5D0DC371E2E38EE2,Dante,Farrell,267.56,
AS-74F04C88314EA2EE,Odin,Esparza,397.5,
BA-EE4376843A86A762,Callie,Blankenship,184.44,
VB-700679224A380D58,Zariah,Evans,272.39,
TW-559F579B13AF6C5F,Kaden,Santana,204.8,
TPL-E0FB5FD4B57C4CBC,Jett,Casey,421.14,
BR-47AB5523407A6CD6,Finn,Hess,347.33,
M-6D7B2B07CCC295AE,Leila,Garrison,486.9,
TO-1BBE5778F2D68CEB,Noah,Thomas,247.06,
BTB-B905E127B0265E9B,Camryn,Cardenas,341.61,
3T-350518F5FB652684,Esmeralda,Holt,192.49,
MDCB-6DA8BF85C0DD8B4A,Samuel,Joyce,305.95,
HC-45F89408AA8F0D05,Remy,Walsh,197.99,
KCB-822187A1D4CB9FF1,Lucy,Schroeder,133.5,
M-AFE1BBEFB600565B,Jude,Mckay,260.1,
R1-898A8946DB45B375,Amy,Perez,318.28,
TMR-05B7600B18E7EAF9,Braylen,Bender,564.25,
SB-81B18D31A2372C3F,Matthias,Mcdaniel,446.02,
DR-F6B3E0906D505C1C,Charlotte,Bonilla,224.38,
GG-9E8E3195DC280191,Beckham,Mosley,263.98,
SDS-23CDDD6EAB58C345,Scarlet,Rangel,500.93,
R&R-EE4DA9755CEF724F,Heidi,Robles,203.36,
GG-DC9983C9DA644905,Londyn,Hartman,351.88,
TVTR-BB4DCA66EF4AABF3,Ariana,Bauer,250.19,
TO-D82B9D2FF84B5B09,Isabelle,Jones,438.89,
J-503BDEDE106C6D8B,Zane,Robbins,442.16,
TCB&G-3D2555D8C0F4F856,Brandon,Buchanan,63.9,
TO-25F8AEAA3B541A98,Legend,Lawson,95.96,
SGTB-E539A8ACDFC299D8,Allen,Frazier,297.24,
D-8B1692E74CA1CDFD,Corbin,Shaffer,161.34,
SB-8C8A9ED7F841CD69,Paisley,Carroll,256.18,
TD-033E51ABFE1E50EF,Freya,Patterson,330.24,
CWCL-C6EB3295682CDED7,Leland,Fields,222.56,
L-A8764712B2418FC9,Hunter,Mann,392.32,
CC-F1C77BA20249585A,Briana,Mccullough,534.25,
BS-E391B7A382DB81B8,Madelynn,Best,98.08,
DK-654F70E499620532,Gracelyn,Dunlap,559.99,
J-66D6DDA689ACA502,Muhammad,Chambers,298.45,
HS-07FACFB76DF8DF23,Caleb,Mullins,326.3,
L-A247F5698C43C7EA,Kali,Acevedo,315.84,
MWL-6DE32F3922C77B77,Aliyah,Edwards,384.58,
MR-2DE16F535F4EC663,Dalton,Osborne,138.84,
G&D-7FB7F0282E5DE371,Millie,Morrow,358.5,
TBC-0A13F3446B92DBCB,Riley,Fleming,519.0,
BT-BEA85249041A50C2,Kimberly,Bradshaw,79.8,
TH-5729697BE58E3EB3,Cayden,Tate,221.1,
TCB&G-B5091938DE01A4EB,Allyson,Cantu,533.06,
TGITR-CFC20A620BF6BE8A,Chase,Murray,292.2,
MB-90002855D2F583D0,Forrest,Smith,372.86,
TB-6D9F37E8B14ED07E,Madeleine,Bender,674.29,
S-90A2A9249D3EDD4D,Brycen,Butler,209.69,
IF-2E053AF659AEEC25,Melody,Payne,235.5,
BB-C3517712E850DD50,Leonel,Bolton,376.72,
TPL-5046D8AD1B50D8A1,Adeline,Burns,307.15,
BA-FF49D8DB52D291B3,Kason,Wiley,558.9,
BR-88117CFE62F214CD,Ezequiel,Brady,293.99,
SL-6120AFF68B4D052A,Adrianna,Frye,329.1,
TPL-1C352F965AF26CC2,Xavier,Schaefer,183.84,
CC-7C29A47AA75AB067,Juniper,Bowen,460.18,
AB&R-46EFE851786A877A,Selah,Osborne,221.68,
TCB&L-6021A06D33682654,Madelynn,Best,376.66,
CC-227E055CAFA0BCB5,Dylan,Lowe,342.18,
T-92C634E93DE6232F,Kade,Olson,219.0,
TSD-79A74A3783302C4A,Esther,Perry,439.16,
KTRL-150BC2882F274E51,Saylor,Morrow,276.88,
NVATJH-03F235183663A9EF,Kyla,Berg,155.96,
KCB-A1977E3C57741654,Adalyn,Lynn,110.96,
S-51B559D06B382DD5,Francisco,Pugh,389.92,
V-C198A6A44D11F4F3,Ibrahim,Cuevas,340.5,
C-77D0AF17F8D89210,Adam,Henson,200.05,
OEG-DF0319694CA39C97,Emmanuel,Navarro,285.58,
AS-14D3EB24B12BFA76,Jennifer,Nash,240.0,
D-48087A85393D588D,Daxton,Burgess,306.24,
TO-B95AE2F32D64CBEF,Dylan,Sherman,505.79,
BA-893D4410C482CA51,Rhett,Wall,405.3,
L-9F0710C2F09ED251,Kaitlyn,Gill,303.26,
R&R-25081A2A4DE71396,Related Post,Kane,75.27,
SGTB-32036609B0A25346,Brandon,Buchanan,256.8,
S-62304568BA67510E,Maria,Leblanc,158.1,
S-8C5B1556F69D01FB,Kimberly,Holt,93.25,
E-A5C491EFF226EA33,Freya,Patterson,463.45,
TCB&L-45912E3266E3C0D1,Cooper,Hickman,499.15,
BB-2371305470E9E482,Leon,Hardin,461.65,
BA-D9C00E5A6F766489,Milo,Vang,434.57,
C1-AD19BA35663724B7,Kamden,Conner,228.59,
PP-70CF2D564F65D54A,Quinn,Manning,401.95,
M-5907468E6278E8F7,Kelsey,Wilkerson,112.5,
BA-92A6951191A8BB62,Emerson,Wilkins,346.2,
S-E5CB6D6749C1EFFB,Annie,Hobbs,738.0,
BS-D93FF30530FB615B,Jose,Bass,130.44,
OEG-8E701CD41FBBF833,Adrianna,Frye,419.1,
BTB-88B87FA6727CDD71,Robert,Pennington,370.44,
BS-E0072D1D5DD0C0F9,Aubrey,Rasmussen,179.08,
D-77F88B2680AF5969,Averie,Dyer,625.38,
H&FPH-F70FB22C91E1479F,Cristian,Trevino,327.53,
F7-8B776F9C29F02B57,Lena,Conrad,352.94,
P-DE4489870B23C266,Felix,Guerrero,287.39,
A-894B7B70E1B09535,Troy,Conner,488.2,
P-447034A753ED0FD3,Maeve,Horne,350.62,
TVTR-2ED249ED37C13D0F,Daniel,Jones,225.84,
R-2B65C09ECB552F7A,Rocco,Wyatt,283.45,
TH-601DEE7F753407E8,Cheyenne,Lee,260.68,
D+C-D5C040E6C3C94222,Taylor,Sampson,117.88,
F7-EFA9BFEFC0C816C0,Kathryn,Knapp,339.5,
SS-6B019348FE7D4721,Parker,Glass,379.45,
IF-BBCF60E174BD0EB0,Jimena,Bridges,566.65,
DTO-9485DC70172CF95E,Gwendolyn,Rivera,311.62,
SB-980A09B9DA19BC7F,Eden,Horton,438.0,
T-4086017697D440CA,Delaney,Abbott,358.74,
T-CF14E83087542A87,Eve,Valdez,179.4,
D-3ACEAE1136ADD330,Zayne,Barrett,220.8,
ASL-75797A92C139F3F4,Khloe,Hinton,79.2,
K-41734B29540AA4AD,Ezequiel,Burns,121.49,
ERB-F963397067E01070,Natalia,Bray,192.28,
G&D-B03D62DFADCF24E6,Jax,Stanley,20.39,
S-DE53563AB87D9209,Nylah,Chung,313.44,
MPH-28C05067B332789E,Anna,Blanchard,145.45,
R-AB38230D1586A0AE,Myla,Bailey,423.24,
WU-24130D8B1634DA21,Daniel,Crane,402.0,
PP-C26B6CA98C2D2078,Jimena,Bridges,168.9,
H&FPH-BFDDA38A0F1CB06C,Emerson,Kelley,230.88,
D-194F6CB5180BC499,Cassidy,Montgomery,340.79,
CNM-2C4507CA425A17F2,River,Shepherd,482.94,
P-7C52288DE342FC3E,Phoenix,Andrews,440.34,
TDR-41ED57E2C5F148FD,Margaret,Ward,272.1,
BC-066BC63AA92D93F3,Natalia,Bray,359.7,
TBN-101F2F0B8787076F,Ariah,Garcia,67.19,
MR-4766DC124CBBAA89,Kenneth,Peters,239.63,
PP-B3FE87C24E2EE321,Sophia,Wall,330.57,
